{'K_BLOCKING=0_avg': 1.6367999999999998, 'K_BLOCKING=0_best': 1.6367999999999998, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 1.6979, 'K_BLOCKING=112_best': 1.6979, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 1.6344, 'K_BLOCKING=128_best': 1.6344, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 1.6515999999999997, 'K_BLOCKING=16_best': 1.6515999999999997, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 1.6451999999999998, 'K_BLOCKING=32_best': 1.6451999999999998, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 1.6649999999999998, 'K_BLOCKING=48_best': 1.6649999999999998, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 1.6443999999999999, 'K_BLOCKING=64_best': 1.6443999999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 1.6472000000000002, 'K_BLOCKING=80_best': 1.6472000000000002, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 1.6934, 'K_BLOCKING=96_best': 1.6934, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.7393, 'xsmm_reference_best': 1.7393, 'xsmm_reference_cpu_freq': 2.999828, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 5.965999999999999, 'K_BLOCKING=0_best': 5.965999999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 6.2796, 'K_BLOCKING=112_best': 6.2796, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 6.2649, 'K_BLOCKING=128_best': 6.2649, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 8.7186, 'K_BLOCKING=16_best': 8.7186, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 7.848000000000001, 'K_BLOCKING=32_best': 7.848000000000001, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 7.2851, 'K_BLOCKING=48_best': 7.2851, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 6.3643, 'K_BLOCKING=64_best': 6.3643, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 6.1533, 'K_BLOCKING=80_best': 6.1533, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 6.3655, 'K_BLOCKING=96_best': 6.3655, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 5.6971, 'xsmm_reference_best': 5.6971, 'xsmm_reference_cpu_freq': 2.999863, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 9.3735, 'K_BLOCKING=0_best': 9.3735, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 9.0881, 'K_BLOCKING=112_best': 9.0881, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 9.284699999999999, 'K_BLOCKING=128_best': 9.284699999999999, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 14.9207, 'K_BLOCKING=16_best': 14.9207, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 15.5923, 'K_BLOCKING=32_best': 15.5923, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 12.7756, 'K_BLOCKING=48_best': 12.7756, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 9.4637, 'K_BLOCKING=64_best': 9.4637, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 9.051199999999994, 'K_BLOCKING=80_best': 9.051199999999994, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 8.965, 'K_BLOCKING=96_best': 8.965, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 9.047699999999997, 'xsmm_reference_best': 9.047699999999997, 'xsmm_reference_cpu_freq': 2.999823, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 8.0862, 'K_BLOCKING=0_best': 8.0862, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 8.4765, 'K_BLOCKING=112_best': 8.4765, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 8.0566, 'K_BLOCKING=128_best': 8.0566, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 10.007, 'K_BLOCKING=16_best': 10.007, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 10.8069, 'K_BLOCKING=32_best': 10.8069, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 10.3826, 'K_BLOCKING=48_best': 10.3826, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 10.1511, 'K_BLOCKING=64_best': 10.1511, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 8.855599999999999, 'K_BLOCKING=80_best': 8.855599999999999, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 8.2049, 'K_BLOCKING=96_best': 8.2049, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.9348, 'xsmm_reference_best': 7.9348, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 5.667199999999999, 'K_BLOCKING=0_best': 5.667199999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 5.8061, 'K_BLOCKING=112_best': 5.8061, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 5.743, 'K_BLOCKING=128_best': 5.743, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 13.9179, 'K_BLOCKING=16_best': 13.9179, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 6.8379, 'K_BLOCKING=32_best': 6.8379, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 5.785, 'K_BLOCKING=48_best': 5.785, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 5.7258000000000004, 'K_BLOCKING=64_best': 5.7258000000000004, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 5.8100000000000005, 'K_BLOCKING=80_best': 5.8100000000000005, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 5.7572, 'K_BLOCKING=96_best': 5.7572, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 6.1623, 'xsmm_reference_best': 6.1623, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 10.031, 'K_BLOCKING=0_best': 10.031, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 10.0608, 'K_BLOCKING=112_best': 10.0608, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 10.1506, 'K_BLOCKING=128_best': 10.1506, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 11.5506, 'K_BLOCKING=16_best': 11.5506, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 11.4835, 'K_BLOCKING=32_best': 11.4835, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 11.728599999999995, 'K_BLOCKING=48_best': 11.728599999999995, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 10.0372, 'K_BLOCKING=64_best': 10.0372, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 10.3363, 'K_BLOCKING=80_best': 10.3363, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 10.317400000000001, 'K_BLOCKING=96_best': 10.317400000000001, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 9.995099999999999, 'xsmm_reference_best': 9.995099999999999, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 13.3168, 'K_BLOCKING=0_best': 13.3168, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 13.1779, 'K_BLOCKING=112_best': 13.1779, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 13.125599999999997, 'K_BLOCKING=128_best': 13.125599999999997, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 23.685200000000002, 'K_BLOCKING=16_best': 23.685200000000002, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 19.6505, 'K_BLOCKING=32_best': 19.6505, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 18.045399999999994, 'K_BLOCKING=48_best': 18.045399999999994, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 18.0777, 'K_BLOCKING=64_best': 18.0777, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 17.9715, 'K_BLOCKING=80_best': 17.9715, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 13.452099999999998, 'K_BLOCKING=96_best': 13.452099999999998, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 12.915299999999998, 'xsmm_reference_best': 12.915299999999998, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 20.9027, 'K_BLOCKING=0_best': 20.9027, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 20.974700000000002, 'K_BLOCKING=112_best': 20.974700000000002, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 21.0161, 'K_BLOCKING=128_best': 21.0161, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 33.840999999999994, 'K_BLOCKING=16_best': 33.840999999999994, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 35.9964, 'K_BLOCKING=32_best': 35.9964, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 38.9474, 'K_BLOCKING=48_best': 38.9474, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 33.935700000000004, 'K_BLOCKING=64_best': 33.935700000000004, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 29.3736, 'K_BLOCKING=80_best': 29.3736, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 21.0188, 'K_BLOCKING=96_best': 21.0188, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 19.7615, 'xsmm_reference_best': 19.7615, 'xsmm_reference_cpu_freq': 2.999867, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 23.9073, 'K_BLOCKING=0_best': 23.9073, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 26.570500000000003, 'K_BLOCKING=112_best': 26.570500000000003, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 26.788, 'K_BLOCKING=128_best': 26.788, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 31.709500000000002, 'K_BLOCKING=16_best': 31.709500000000002, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 29.5225, 'K_BLOCKING=32_best': 29.5225, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 29.1185, 'K_BLOCKING=48_best': 29.1185, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 28.428499999999996, 'K_BLOCKING=64_best': 28.428499999999996, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 28.6978, 'K_BLOCKING=80_best': 28.6978, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 26.795299999999997, 'K_BLOCKING=96_best': 26.795299999999997, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 20.9374, 'xsmm_reference_best': 20.9374, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 19.7953, 'K_BLOCKING=0_best': 19.7953, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 19.9215, 'K_BLOCKING=112_best': 19.9215, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 20.0485, 'K_BLOCKING=128_best': 20.0485, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 31.184800000000003, 'K_BLOCKING=16_best': 31.184800000000003, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 27.4644, 'K_BLOCKING=32_best': 27.4644, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 28.398000000000003, 'K_BLOCKING=48_best': 28.398000000000003, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 19.8797, 'K_BLOCKING=64_best': 19.8797, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 19.9015, 'K_BLOCKING=80_best': 19.9015, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 20.0014, 'K_BLOCKING=96_best': 20.0014, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 15.8105, 'xsmm_reference_best': 15.8105, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 12.4905, 'K_BLOCKING=0_best': 12.4905, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 12.0432, 'K_BLOCKING=112_best': 12.0432, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 12.2228, 'K_BLOCKING=128_best': 12.2228, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 18.3707, 'K_BLOCKING=16_best': 18.3707, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 15.631, 'K_BLOCKING=32_best': 15.631, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 16.4822, 'K_BLOCKING=48_best': 16.4822, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 12.345699999999999, 'K_BLOCKING=64_best': 12.345699999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 12.4476, 'K_BLOCKING=80_best': 12.4476, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 12.173300000000001, 'K_BLOCKING=96_best': 12.173300000000001, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 9.265999999999996, 'xsmm_reference_best': 9.265999999999996, 'xsmm_reference_cpu_freq': 2.999855, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 13.030600000000002, 'K_BLOCKING=0_best': 13.030600000000002, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 13.1297, 'K_BLOCKING=112_best': 13.1297, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 13.273299999999995, 'K_BLOCKING=128_best': 13.273299999999995, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 23.615199999999998, 'K_BLOCKING=16_best': 23.615199999999998, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 19.5787, 'K_BLOCKING=32_best': 19.5787, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 17.901, 'K_BLOCKING=48_best': 17.901, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 17.9634, 'K_BLOCKING=64_best': 17.9634, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 17.9537, 'K_BLOCKING=80_best': 17.9537, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 13.106, 'K_BLOCKING=96_best': 13.106, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 12.809799999999996, 'xsmm_reference_best': 12.809799999999996, 'xsmm_reference_cpu_freq': 2.999823, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 20.7521, 'K_BLOCKING=0_best': 20.7521, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 20.970599999999997, 'K_BLOCKING=112_best': 20.970599999999997, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 20.887, 'K_BLOCKING=128_best': 20.887, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 33.641, 'K_BLOCKING=16_best': 33.641, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 35.9621, 'K_BLOCKING=32_best': 35.9621, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 38.5989, 'K_BLOCKING=48_best': 38.5989, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 33.792899999999996, 'K_BLOCKING=64_best': 33.792899999999996, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 29.516399999999997, 'K_BLOCKING=80_best': 29.516399999999997, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 20.8485, 'K_BLOCKING=96_best': 20.8485, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 19.5521, 'xsmm_reference_best': 19.5521, 'xsmm_reference_cpu_freq': 2.999826, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 24.930799999999998, 'K_BLOCKING=0_best': 24.930799999999998, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 27.042399999999997, 'K_BLOCKING=112_best': 27.042399999999997, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 27.0156, 'K_BLOCKING=128_best': 27.0156, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 32.7504, 'K_BLOCKING=16_best': 32.7504, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 29.354300000000002, 'K_BLOCKING=32_best': 29.354300000000002, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 29.4172, 'K_BLOCKING=48_best': 29.4172, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 28.399800000000006, 'K_BLOCKING=64_best': 28.399800000000006, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 28.8474, 'K_BLOCKING=80_best': 28.8474, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 27.201299999999996, 'K_BLOCKING=96_best': 27.201299999999996, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 21.2193, 'xsmm_reference_best': 21.2193, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 20.012400000000003, 'K_BLOCKING=0_best': 20.012400000000003, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 19.8911, 'K_BLOCKING=112_best': 19.8911, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 20.0218, 'K_BLOCKING=128_best': 20.0218, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 32.166199999999996, 'K_BLOCKING=16_best': 32.166199999999996, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 27.6144, 'K_BLOCKING=32_best': 27.6144, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 28.760900000000003, 'K_BLOCKING=48_best': 28.760900000000003, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 20.0471, 'K_BLOCKING=64_best': 20.0471, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 20.0506, 'K_BLOCKING=80_best': 20.0506, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 20.0991, 'K_BLOCKING=96_best': 20.0991, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 16.3686, 'xsmm_reference_best': 16.3686, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 17.062, 'K_BLOCKING=0_best': 17.062, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 20.1784, 'K_BLOCKING=112_best': 20.1784, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 17.2545, 'K_BLOCKING=128_best': 17.2545, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 20.363599999999998, 'K_BLOCKING=16_best': 20.363599999999998, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 19.572499999999998, 'K_BLOCKING=32_best': 19.572499999999998, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 19.461699999999997, 'K_BLOCKING=48_best': 19.461699999999997, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 18.7408, 'K_BLOCKING=64_best': 18.7408, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 19.055600000000002, 'K_BLOCKING=80_best': 19.055600000000002, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 19.2943, 'K_BLOCKING=96_best': 19.2943, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 16.820600000000002, 'xsmm_reference_best': 16.820600000000002, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
